rep_id,member_id,cluster_size
tr|paramyxo_SH|SRC:UniProt,WPV62367.1|paramyxo_SH|SRC:NCBI,9
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,1
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,1
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,2
tr|paramyxo_SH|SRC:UniProt,WPV62529.1|paramyxo_SH|SRC:NCBI,2
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,1
WJL29485.1|paramyxo_SH|SRC:NCBI,WJL29485.1|paramyxo_SH|SRC:NCBI,1
WGU24245.1|paramyxo_SH|SRC:NCBI,WGU24245.1|paramyxo_SH|SRC:NCBI,1
UAY98805.1|paramyxo_SH|SRC:NCBI,UAY98805.1|paramyxo_SH|SRC:NCBI,1
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,1
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,1
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,1
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,1
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,1
UDF54474.1|paramyxo_SH|SRC:NCBI,UDF54474.1|paramyxo_SH|SRC:NCBI,1
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,11
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,32
sp|paramyxo_SH|SRC:UniProt,BCU92848.1|paramyxo_SH|SRC:NCBI,32
sp|paramyxo_SH|SRC:UniProt,BCU92839.1|paramyxo_SH|SRC:NCBI,32
sp|paramyxo_SH|SRC:UniProt,BCU92833.1|paramyxo_SH|SRC:NCBI,32
sp|paramyxo_SH|SRC:UniProt,BCU92830.1|paramyxo_SH|SRC:NCBI,32
sp|paramyxo_SH|SRC:UniProt,BCU92829.1|paramyxo_SH|SRC:NCBI,32
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,46
sp|paramyxo_SH|SRC:UniProt,XFO63525.1|paramyxo_SH|SRC:NCBI,46
sp|paramyxo_SH|SRC:UniProt,WCF97529.1|paramyxo_SH|SRC:NCBI,46
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,2
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,2
sp|paramyxo_SH|SRC:UniProt,sp|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,27
sp|paramyxo_SH|SRC:UniProt,YAI73255.1|paramyxo_SH|SRC:NCBI,27
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
tr|paramyxo_SH|SRC:UniProt,tr|paramyxo_SH|SRC:UniProt,178
